Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amout (USD)
611,53.0,male,Shorts,Clothing,72,Oklahoma,M,Charcoal,Summer,2.5,Yes,Free Shipping,Yes,Yes,27.0,Bank Transfer,Every 3 Months,72
1457,59.0,male,Coat,Outerwear,100,Montana,S,Olive,Spring,2.7,No,Store Pickup,Yes,Yes,30.0,PayPal,Every 3 Months,100
1118,44.0,male,Sunglasses,Accessories,77,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24.0,Credit Card,Monthly,77
2615,18.0,male,Jacket,Outerwear,65,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36.0,Bank Transfer,Fortnightly,65
3131,52.0,female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,No,34.0,Venmo,Every 3 Months,20
2000,39.0,male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26.0,Debit Card,Monthly,89
3283,24.0,female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,No,5.0,Credit Card,Monthly,94
1392,53.0,male,Blouse,Clothing,29,new york,S,White,Winter,3.6,No,Express,Yes,Yes,38.0,Credit Card,Annually,29
2047,39.0,male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30.0,Cash,Every 3 Months,32
3231,49.0,female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Next Day Air,No,No,38.0,Debit Card,Annually,49
2467,32.0,male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37.0,Cash,Annually,84
394,44.0,male,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Yes,Standard,Yes,Yes,6.0,PayPal,Fortnightly,65
2933,65.0,female,Backpack,Accessories,88,Alaska,L,Black,Spring,3.9,No,Express,No,No,3.0,PayPal,Quarterly,88
2648,60.0,male,Shoes,Footwear,58,South Carolina,M,Red,Summer,3.3,No,2-Day Shipping,No,No,25.0,Debit Card,Annually,58
1205,67.0,male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20.0,Credit Card,Every 3 Months,94
3702,44.0,female,Sandals,Footwear,66,New Mexico,M,Olive,Spring,4.5,No,Store Pickup,No,No,36.0,Cash,Annually,66
2054,19.0,male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,No,16.0,Credit Card,Fortnightly,60
3663,69.0,female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,11.0,Debit Card,Weekly,80
2640,18.0,male,Blouse,Clothing,35,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,No,33.0,Debit Card,Quarterly,35
3852,44.0,female,Scarf,Accessories,83,Montana,M,Pink,Summer,3.9,No,Free Shipping,No,No,24.0,Debit Card,Annually,83
1489,23.0,male,Hat,Accessories,44,Hawaii,L,Pink,Winter,4.0,No,Standard,Yes,Yes,37.0,Credit Card,Weekly,44
2388,36.0,male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14.0,Debit Card,Monthly,95
970,40.0,male,Coat,Outerwear,31,California,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,37.0,PayPal,Monthly,31
819,59.0,female,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34.0,Debit Card,Monthly,91
1579,62.0,male,Pants,Clothing,97,new york,S,Maroon,Winter,4.9,No,2-Day Shipping,Yes,Yes,2.0,PayPal,Quarterly,97
1279,28.0,male,Shorts,Clothing,98,Utah,M,Violet,Fall,2.8,No,Next Day Air,Yes,Yes,31.0,Venmo,Fortnightly,98
2412,49.0,male,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,No,35.0,Cash,Every 3 Months,96
565,44.0,male,Hoodie,Clothing,58,new york,M,Olive,Winter,3.4,Yes,Next Day Air,Yes,Yes,30.0,Bank Transfer,Weekly,58
568,21.0,male,Blouse,Clothing,50,New Hampshire,S,Red,Winter,3.0,Yes,Next Day Air,Yes,Yes,24.0,Venmo,Fortnightly,50
2831,63.0,female,Skirt,Clothing,90,Oregon,L,Cyan,Spring,2.9,No,Store Pickup,No,No,13.0,Venmo,Every 3 Months,90
870,44.0,male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33.0,PayPal,Weekly,54
1559,35.0,male,Sunglasses,Accessories,75,New Mexico,XL,Teal,Fall,3.5,No,Express,Yes,Yes,24.0,Credit Card,Every 3 Months,75
2112,41.0,male,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Free Shipping,No,No,15.0,Bank Transfer,Annually,85
157,35.0,male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40.0,Debit Card,Annually,26
1024,61.0,male,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29.0,Bank Transfer,Every 3 Months,71
121,64.0,male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32.0,Bank Transfer,Annually,84
3240,33.0,female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30.0,Cash,Monthly,32
3762,60.0,female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,No,3.0,Venmo,Every 3 Months,30
1012,43.0,male,Backpack,Accessories,25,new york,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32.0,Debit Card,Fortnightly,25
894,44.0,male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Express,Yes,Yes,14.0,Venmo,Monthly,51
2343,20.0,male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16.0,PayPal,Fortnightly,89
1117,67.0,male,Backpack,Accessories,96,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39.0,PayPal,Fortnightly,96
1236,44.0,male,Sweater,Clothing,22,Idaho,M,Red,Spring,3.0,No,Store Pickup,Yes,Yes,46.0,PayPal,Every 3 Months,22
1085,34.0,male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48.0,Cash,Quarterly,36
3802,26.0,female,Blouse,Clothing,84,new york,M,Peach,Spring,5.0,No,Store Pickup,No,No,36.0,PayPal,Fortnightly,84
1177,36.0,male,Dress,Clothing,83,Oregon,M,Red,Winter,3.8,No,Free Shipping,Yes,Yes,39.0,PayPal,Quarterly,83
2030,25.0,male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,No,40.0,PayPal,Quarterly,23
3786,64.0,female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,No,Standard,No,No,6.0,Cash,Monthly,94
18,53.0,male,Dress,Clothing,38,Mississippi,XL,Lavender,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,36.0,Venmo,Quarterly,38
2099,49.0,male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,2-Day Shipping,No,No,20.0,Venmo,Quarterly,28
3824,50.0,female,Shirt,Clothing,42,California,M,Gold,Summer,3.0,No,Standard,No,No,27.0,Bank Transfer,Weekly,42
241,47.0,male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29.0,Bank Transfer,Fortnightly,45
3538,57.0,female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40.0,Credit Card,Every 3 Months,92
185,44.0,male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40.0,Cash,Fortnightly,33
1766,68.0,male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,No,41.0,Venmo,Quarterly,88
577,48.0,male,Hat,Accessories,68,Washington,M,Olive,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,5.0,Credit Card,Every 3 Months,68
355,58.0,male,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,Yes,42.0,Venmo,Weekly,76
1703,54.0,male,Jeans,Clothing,83,Alabama,XL,Yellow,Summer,5.0,No,Express,No,No,48.0,Bank Transfer,Weekly,83
818,25.0,male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30.0,PayPal,Fortnightly,21
863,19.0,male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13.0,PayPal,Fortnightly,84
1502,37.0,male,Jeans,Clothing,55,Alaska,XL,Silver,Spring,2.7,No,Standard,Yes,Yes,13.0,Debit Card,Every 3 Months,55
2006,18.0,male,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,No,Store Pickup,No,No,30.0,PayPal,Fortnightly,82
1165,68.0,male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,Yes,Yes,47.0,PayPal,Quarterly,96
34,54.0,male,Pants,Clothing,38,Colorado,L,Green,Summer,3.3,Yes,Store Pickup,Yes,Yes,45.0,Cash,Quarterly,38
206,67.0,male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25.0,PayPal,Weekly,64
1843,61.0,male,Handbag,Accessories,78,Alabama,M,Black,Summer,4.4,No,Express,No,No,1.0,Debit Card,Annually,78
1293,26.0,female,Belt,Accessories,61,Kentucky,M,Maroon,Summer,3.8,No,Free Shipping,Yes,Yes,42.0,Bank Transfer,Annually,61
1243,56.0,male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,Yes,Yes,15.0,Bank Transfer,Quarterly,27
1770,32.0,male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,No,45.0,Cash,Monthly,75
1806,41.0,male,T-shirt,Clothing,62,Arizona,L,Gold,Spring,4.9,No,Store Pickup,No,No,46.0,Debit Card,Weekly,62
1212,23.0,male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,14.0,Venmo,Every 3 Months,94
319,45.0,male,Backpack,Accessories,67,new york,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,10.0,Cash,Annually,67
3241,56.0,female,Sandals,Footwear,37,West Virginia,M,Olive,Fall,3.8,No,2-Day Shipping,No,No,37.0,Bank Transfer,Monthly,37
3491,62.0,female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43.0,Credit Card,Quarterly,82
1234,46.0,male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Next Day Air,Yes,Yes,40.0,Venmo,Every 3 Months,73
934,70.0,male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,Yes,33.0,Debit Card,Monthly,84
2260,60.0,male,Jeans,Clothing,96,Florida,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24.0,Cash,Annually,96
1426,59.0,male,Coat,Outerwear,40,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39.0,Credit Card,Annually,40
3077,66.0,female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Express,No,No,13.0,Venmo,Bi-Weekly,46
52,59.0,male,Skirt,Clothing,59,Vermont,XL,Gray,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,7.0,Credit Card,Quarterly,59
889,49.0,male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.8,Yes,Express,Yes,Yes,44.0,Cash,Annually,77
3470,36.0,female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12.0,Cash,Annually,85
74,48.0,male,Pants,Clothing,85,Hawaii,M,Teal,Spring,2.7,Yes,Free Shipping,Yes,Yes,43.0,Bank Transfer,Bi-Weekly,85
1019,50.0,male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46.0,Cash,Weekly,70
2114,63.0,male,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Store Pickup,No,No,29.0,PayPal,Every 3 Months,40
1179,37.0,male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,Yes,23.0,Debit Card,Annually,22
1730,47.0,male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,No,12.0,PayPal,Fortnightly,21
3310,48.0,female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,No,19.0,PayPal,Monthly,47
1724,70.0,male,Scarf,Accessories,20,New York,XL,Gold,Spring,3.3,No,Standard,No,No,39.0,PayPal,Annually,20
2793,54.0,female,Shorts,Clothing,44,Kentucky,L,Violet,Winter,3.2,No,Express,No,No,11.0,Credit Card,Weekly,44
3193,19.0,female,Sweater,Clothing,76,Iowa,S,Maroon,Summer,3.0,No,Free Shipping,No,No,20.0,Cash,Fortnightly,76
1107,52.0,male,Skirt,Clothing,96,Minnesota,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12.0,Venmo,Fortnightly,96
158,36.0,male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1.0,Bank Transfer,Fortnightly,68
756,66.0,male,Coat,Outerwear,24,new york,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,22.0,PayPal,Weekly,24
53,42.0,male,T-shirt,Clothing,20,Alaska,M,Green,Summer,2.6,Yes,Free Shipping,Yes,Yes,26.0,Credit Card,Weekly,20
2314,64.0,male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36.0,Bank Transfer,Fortnightly,31
221,39.0,male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48.0,Debit Card,Fortnightly,57
1518,57.0,male,Gloves,Accessories,41,New Hampshire,M,Violet,Spring,3.4,No,Standard,Yes,Yes,12.0,Cash,Quarterly,41
27,38.0,male,Jewelry,Accessories,20,Nevada,M,Red,Spring,3.6,Yes,Next Day Air,Yes,Yes,13.0,Credit Card,Annually,20
3335,66.0,female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,No,21.0,PayPal,Annually,23
2608,41.0,male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,38.0,PayPal,Every 3 Months,36
215,24.0,male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41.0,Cash,Every 3 Months,50
2914,43.0,male,Coat,Outerwear,83,Wyoming,L,Cyan,Winter,3.5,No,Express,No,No,12.0,Cash,Every 3 Months,83
458,25.0,male,Gloves,Accessories,99,new york,M,Blue,Spring,4.9,Yes,Next Day Air,Yes,Yes,48.0,Debit Card,Every 3 Months,99
2551,53.0,male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,No,30.0,Debit Card,Fortnightly,52
1290,35.0,male,Jacket,Outerwear,24,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,10.0,PayPal,Weekly,24
3225,37.0,female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Free Shipping,No,No,18.0,PayPal,Monthly,80
3258,44.0,female,Shirt,Clothing,98,Minnesota,M,Olive,Fall,3.3,No,Express,No,No,39.0,PayPal,Every 3 Months,98
3076,54.0,female,Shorts,Clothing,90,Utah,XL,Beige,Winter,3.6,No,Standard,No,No,21.0,PayPal,Every 3 Months,90
3625,22.0,female,Hat,Accessories,82,Texas,XL,Peach,Summer,5.0,No,Store Pickup,No,No,22.0,Bank Transfer,Bi-Weekly,82
439,52.0,male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Yes,Express,Yes,Yes,12.0,Credit Card,Fortnightly,23
840,44.0,male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10.0,Debit Card,Every 3 Months,31
2568,19.0,male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24.0,Cash,Fortnightly,25
3687,59.0,female,Sandals,Footwear,70,new york,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,17.0,Cash,Bi-Weekly,70
2167,31.0,male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Express,No,No,50.0,Credit Card,Bi-Weekly,88
2466,18.0,male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20.0,Bank Transfer,Weekly,63
45,39.0,male,Hat,Accessories,53,new york,S,Silver,Summer,4.6,Yes,Free Shipping,Yes,Yes,45.0,PayPal,Weekly,53
315,30.0,male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,17.0,Debit Card,Every 3 Months,24
2867,44.0,female,Blouse,Clothing,75,Connecticut,S,Violet,Summer,3.1,No,Free Shipping,No,No,19.0,Cash,Annually,75
3780,60.0,female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,No,Express,No,No,45.0,PayPal,Annually,75
1337,23.0,male,Sneakers,Footwear,85,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44.0,Debit Card,Fortnightly,85
2351,57.0,male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21.0,Cash,Annually,26
1910,50.0,male,Sweater,Clothing,84,Kentucky,S,Black,Spring,4.3,No,Store Pickup,No,No,12.0,Credit Card,Monthly,84
528,21.0,male,T-shirt,Clothing,23,South Carolina,L,Yellow,Winter,4.3,Yes,Next Day Air,Yes,Yes,47.0,Bank Transfer,Every 3 Months,23
2021,41.0,male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,No,26.0,PayPal,Quarterly,23
2133,25.0,male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,25.0,Debit Card,Weekly,87
950,33.0,male,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,Yes,Standard,Yes,Yes,49.0,Venmo,Monthly,36
600,51.0,male,Boots,Footwear,26,Massachusetts,L,Teal,Summer,4.2,Yes,Standard,Yes,Yes,27.0,Debit Card,Every 3 Months,26
162,65.0,male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29.0,Venmo,Fortnightly,49
3717,57.0,female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42.0,Debit Card,Every 3 Months,53
2349,54.0,female,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16.0,PayPal,Every 3 Months,84
762,57.0,male,Jewelry,Accessories,91,new york,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,26.0,Bank Transfer,Weekly,91
257,58.0,male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20.0,Credit Card,Every 3 Months,30
730,41.0,male,Sunglasses,Accessories,56,Minnesota,L,Beige,Summer,3.2,Yes,Express,Yes,Yes,46.0,PayPal,Every 3 Months,56
502,64.0,male,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,Yes,21.0,Venmo,Annually,45
3139,47.0,female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,No,No,40.0,Cash,Every 3 Months,95
2830,56.0,female,Jewelry,Accessories,67,Arizona,XL,Olive,Fall,3.4,No,Next Day Air,No,No,47.0,Cash,Weekly,67
1566,58.0,male,Sunglasses,Accessories,93,Idaho,L,Peach,Fall,4.2,No,Free Shipping,Yes,Yes,48.0,PayPal,Annually,93
3272,44.0,female,Socks,Clothing,55,new york,XL,Magenta,Spring,4.4,No,Standard,No,No,30.0,Credit Card,Weekly,55
3483,66.0,female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35.0,Debit Card,Weekly,61
1007,21.0,male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50.0,Venmo,Quarterly,83
2785,33.0,female,Skirt,Clothing,70,Idaho,M,Black,Winter,3.1,No,Express,No,No,12.0,PayPal,Every 3 Months,70
2806,18.0,female,Sunglasses,Accessories,97,Nevada,S,Black,Fall,4.3,No,Standard,No,No,48.0,Cash,Quarterly,97
2462,28.0,male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,25.0,Credit Card,Weekly,86
292,57.0,male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,40.0,Bank Transfer,Monthly,26
1771,53.0,male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,Express,No,No,34.0,Bank Transfer,Weekly,22
1599,47.0,male,Jewelry,Accessories,85,California,M,Teal,Fall,4.1,No,Express,Yes,Yes,21.0,Venmo,Bi-Weekly,85
135,43.0,male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25.0,Cash,Monthly,94
1663,63.0,male,Sunglasses,Accessories,24,New Mexico,M,Olive,Winter,4.6,No,Free Shipping,Yes,Yes,46.0,Debit Card,Fortnightly,24
2576,53.0,male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4.0,No,Express,No,No,9.0,PayPal,Annually,96
606,40.0,male,Hat,Accessories,32,California,XL,Charcoal,Winter,4.2,Yes,Standard,Yes,Yes,17.0,Bank Transfer,Weekly,32
1948,59.0,male,Shirt,Clothing,32,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2.0,PayPal,Monthly,32
264,27.0,male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29.0,Venmo,Monthly,46
1557,43.0,male,Hoodie,Clothing,57,Alabama,M,Gold,Fall,2.7,No,Standard,Yes,Yes,26.0,Credit Card,Quarterly,57
2317,28.0,male,Sneakers,Footwear,39,new york,L,Yellow,Winter,3.8,No,Standard,No,No,7.0,Debit Card,Annually,39
2847,50.0,female,Socks,Clothing,36,new york,XL,Black,Fall,2.8,No,Next Day Air,No,No,15.0,PayPal,Bi-Weekly,36
2772,58.0,female,Jacket,Outerwear,52,Maryland,S,Beige,Summer,3.1,No,2-Day Shipping,No,No,12.0,Bank Transfer,Fortnightly,52
57,41.0,male,Backpack,Accessories,73,Mississippi,XL,Brown,Summer,4.7,Yes,Store Pickup,Yes,Yes,46.0,Credit Card,Weekly,73
830,42.0,male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,14.0,Credit Card,Fortnightly,57
3641,47.0,male,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,No,17.0,PayPal,Monthly,31
1352,30.0,male,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28.0,Bank Transfer,Quarterly,31
462,18.0,male,Boots,Footwear,93,Ohio,M,Yellow,Winter,3.9,Yes,Express,Yes,Yes,20.0,PayPal,Weekly,93
1296,30.0,male,Sneakers,Footwear,60,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,50.0,PayPal,Weekly,60
2518,64.0,male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10.0,Venmo,Annually,38
1860,54.0,male,Belt,Accessories,26,New Jersey,L,Beige,Summer,3.7,No,Store Pickup,No,No,29.0,Debit Card,Fortnightly,26
2755,59.0,female,Sunglasses,Accessories,61,New Jersey,L,Gold,Summer,3.6,No,Free Shipping,No,No,21.0,Venmo,Bi-Weekly,61
496,33.0,male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,Yes,6.0,Debit Card,Fortnightly,36
2820,67.0,female,Shirt,Clothing,27,Georgia,L,Lavender,Spring,3.0,No,Free Shipping,No,No,19.0,Cash,Monthly,27
2941,61.0,female,Handbag,Accessories,85,Massachusetts,L,Beige,Summer,4.8,No,Next Day Air,No,No,13.0,PayPal,Monthly,85
2726,64.0,female,Backpack,Accessories,99,Mississippi,S,Violet,Summer,2.7,No,Free Shipping,No,No,4.0,Debit Card,Annually,99
1432,39.0,male,Pants,Clothing,88,South Dakota,M,Olive,Fall,2.9,No,Express,Yes,Yes,29.0,Venmo,Quarterly,88
171,52.0,male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46.0,Venmo,Bi-Weekly,25
1540,32.0,male,Belt,Accessories,55,new york,M,Turquoise,Spring,5.0,No,2-Day Shipping,Yes,Yes,19.0,PayPal,Every 3 Months,55
2993,41.0,female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,25.0,Venmo,Weekly,64
1033,55.0,male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44.0,Credit Card,Quarterly,36
1537,44.0,male,Sunglasses,Accessories,82,Michigan,M,Indigo,Summer,2.6,No,Store Pickup,Yes,Yes,17.0,Cash,Quarterly,82
3352,43.0,female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,No,18.0,Bank Transfer,Fortnightly,49
1449,64.0,male,Boots,Footwear,95,West Virginia,M,Black,Summer,3.6,No,Free Shipping,Yes,Yes,11.0,Credit Card,Every 3 Months,95
189,50.0,male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5.0,Bank Transfer,Bi-Weekly,53
13,61.0,male,Coat,Outerwear,72,Delaware,M,Gold,Winter,4.5,Yes,Express,Yes,Yes,37.0,Venmo,Fortnightly,72
2878,32.0,female,Socks,Clothing,46,New Jersey,M,Silver,Summer,3.6,No,Standard,No,No,34.0,Venmo,Monthly,46
323,44.0,male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,Yes,Yes,47.0,Credit Card,Monthly,95
643,64.0,male,Skirt,Clothing,25,Arkansas,L,Red,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,14.0,Debit Card,Bi-Weekly,25
656,44.0,male,Handbag,Accessories,36,Mississippi,S,Purple,Fall,3.1,Yes,Free Shipping,Yes,Yes,19.0,Venmo,Monthly,36
2805,65.0,female,Hoodie,Clothing,76,South Carolina,M,Cyan,Spring,2.8,No,Standard,No,No,48.0,Bank Transfer,Every 3 Months,76
2692,44.0,female,Pants,Clothing,25,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,No,48.0,Cash,Monthly,25
1838,41.0,male,Hat,Accessories,77,Montana,M,Olive,Winter,4.8,No,Free Shipping,No,No,8.0,Venmo,Monthly,77
2826,69.0,female,Handbag,Accessories,62,North Carolina,M,Yellow,Winter,4.3,No,2-Day Shipping,No,No,28.0,Bank Transfer,Annually,62
2035,61.0,male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,No,27.0,PayPal,Monthly,30
1612,41.0,male,Pants,Clothing,26,Arkansas,L,Yellow,Winter,4.5,No,Next Day Air,Yes,Yes,6.0,Debit Card,Monthly,26
